Titulares,T,TaP,C,CP,CF,Reg,PA,partido,equipo,Jornada
1562,3.0,1.0,1.0,0.0,1.0,0,1,341,alaves,35
187,0.0,0.0,0.0,0.0,0.0,0,0,342,atletico,35
188,1.0,0.0,0.0,0.0,0.0,0,0,342,atletico,35
2298,0.0,0.0,0.0,0.0,0.0,0,0,342,atletico,35
894,0.0,0.0,4.0,3.0,0.0,0,2,342,atletico,35
190,0.0,0.0,0.0,0.0,0.0,0,0,342,atletico,35
2299,0.0,0.0,0.0,0.0,0.0,0,0,342,atletico,35
192,1.0,0.0,6.0,3.0,1.0,0,3,342,atletico,35
193,2.0,0.0,3.0,0.0,1.0,1,0,342,atletico,35
247,1.0,0.0,5.0,2.0,0.0,2,2,342,atletico,35
340,4.0,1.0,1.0,1.0,3.0,0,2,342,atletico,35
2300,2.0,0.0,1.0,0.0,1.0,2,1,342,atletico,35
11,0.0,0.0,0.0,0.0,0.0,0,0,342,valladolid,35
1086,0.0,0.0,0.0,0.0,0.0,0,0,342,valladolid,35
14,3.0,0.0,0.0,0.0,1.0,2,0,342,valladolid,35
2301,0.0,0.0,4.0,1.0,0.0,0,1,342,valladolid,35
15,0.0,0.0,3.0,1.0,0.0,1,3,342,valladolid,35
2302,0.0,0.0,1.0,0.0,0.0,1,0,342,valladolid,35
19,1.0,0.0,0.0,0.0,0.0,0,0,342,valladolid,35
509,0.0,0.0,5.0,1.0,0.0,2,3,342,valladolid,35
631,2.0,0.0,0.0,0.0,0.0,2,2,342,valladolid,35
2303,1.0,1.0,0.0,0.0,1.0,0,0,342,valladolid,35
1527,3.0,2.0,1.0,0.0,0.0,0,1,342,valladolid,35
209,0.0,0.0,0.0,0.0,0.0,0,0,343,leganes,35
347,0.0,0.0,1.0,0.0,1.0,0,0,343,leganes,35
213,0.0,0.0,10.0,1.0,0.0,1,3,343,leganes,35
500,0.0,0.0,5.0,4.0,0.0,1,3,343,leganes,35
212,0.0,0.0,0.0,0.0,0.0,0,0,343,leganes,35
890,0.0,0.0,1.0,0.0,0.0,0,0,343,leganes,35
892,1.0,0.0,0.0,0.0,0.0,1,0,343,leganes,35
752,2.0,1.0,2.0,0.0,0.0,1,0,343,leganes,35
1051,1.0,0.0,3.0,2.0,1.0,2,2,343,leganes,35
2304,1.0,0.0,0.0,0.0,0.0,0,0,343,leganes,35
2305,3.0,0.0,2.0,1.0,1.0,0,0,343,leganes,35
1117,0.0,0.0,0.0,0.0,0.0,0,0,343,celta,35
45,1.0,1.0,7.0,0.0,2.0,2,1,343,celta,35
48,0.0,0.0,0.0,0.0,0.0,0,0,343,celta,35
2053,0.0,0.0,1.0,0.0,1.0,1,1,343,celta,35
46,0.0,0.0,0.0,0.0,0.0,0,0,343,celta,35
50,1.0,0.0,0.0,0.0,0.0,1,0,343,celta,35
2306,0.0,0.0,1.0,0.0,1.0,0,0,343,celta,35
506,2.0,0.0,4.0,1.0,1.0,3,1,343,celta,35
1108,1.0,0.0,0.0,0.0,0.0,1,1,343,celta,35
335,1.0,0.0,0.0,0.0,0.0,0,2,343,celta,35
54,1.0,1.0,1.0,0.0,0.0,0,1,343,celta,35
88,0.0,0.0,0.0,0.0,0.0,0,0,344,barcelona,35
554,1.0,0.0,3.0,0.0,0.0,1,0,344,barcelona,35
90,0.0,0.0,0.0,0.0,0.0,0,2,344,barcelona,35
658,1.0,0.0,0.0,0.0,0.0,0,0,344,barcelona,35
91,0.0,0.0,3.0,1.0,0.0,1,3,344,barcelona,35
94,2.0,0.0,0.0,0.0,0.0,2,1,344,barcelona,35
2307,6.0,4.0,2.0,1.0,1.0,3,2,344,barcelona,35
2038,0.0,0.0,0.0,0.0,0.0,1,3,344,barcelona,35
1193,3.0,2.0,0.0,0.0,1.0,1,2,344,barcelona,35
96,5.0,3.0,0.0,0.0,3.0,6,1,344,barcelona,35
1385,1.0,0.0,5.0,0.0,1.0,4,2,344,barcelona,35
1573,0.0,0.0,0.0,0.0,0.0,0,1,344,levante,35
290,0.0,0.0,0.0,0.0,0.0,0,0,344,levante,35
37,1.0,1.0,2.0,0.0,0.0,2,0,344,levante,35
653,0.0,0.0,0.0,0.0,0.0,0,0,344,levante,35
448,0.0,0.0,2.0,0.0,0.0,0,0,344,levante,35
2308,0.0,0.0,1.0,0.0,1.0,0,0,344,levante,35
2309,1.0,0.0,3.0,0.0,0.0,1,0,344,levante,35
2310,0.0,0.0,0.0,0.0,0.0,0,0,344,levante,35
741,1.0,0.0,2.0,0.0,0.0,1,0,344,levante,35
42,0.0,0.0,4.0,0.0,1.0,1,2,344,levante,35
531,1.0,1.0,1.0,0.0,1.0,2,0,344,levante,35
176,0.0,0.0,0.0,0.0,0.0,0,0,345,valencia,35
178,1.0,0.0,2.0,1.0,0.0,1,0,345,valencia,35
295,0.0,0.0,0.0,0.0,0.0,0,0,345,valencia,35
177,0.0,0.0,0.0,0.0,0.0,0,0,345,valencia,35
184,0.0,0.0,3.0,1.0,2.0,0,0,345,valencia,35
540,0.0,0.0,3.0,0.0,0.0,0,0,345,valencia,35
2311,1.0,0.0,0.0,0.0,0.0,0,1,345,valencia,35
2312,1.0,0.0,5.0,0.0,2.0,2,1,345,valencia,35
181,1.0,1.0,6.0,0.0,0.0,0,2,345,valencia,35
421,2.0,1.0,2.0,0.0,3.0,1,1,345,valencia,35
185,1.0,0.0,0.0,0.0,0.0,1,0,345,valencia,35
110,0.0,0.0,0.0,0.0,0.0,0,0,345,eibar,35
111,1.0,0.0,0.0,0.0,0.0,0,0,345,eibar,35
2313,0.0,0.0,4.0,1.0,1.0,1,1,345,eibar,35
112,0.0,0.0,1.0,0.0,0.0,0,0,345,eibar,35
1996,2.0,0.0,8.0,4.0,0.0,1,2,345,eibar,35
569,1.0,0.0,0.0,0.0,2.0,0,3,345,eibar,35
44,0.0,0.0,0.0,0.0,0.0,0,0,345,eibar,35
226,0.0,0.0,0.0,0.0,0.0,1,0,345,eibar,35
117,4.0,1.0,2.0,0.0,3.0,1,0,345,eibar,35
116,1.0,1.0,6.0,1.0,0.0,0,3,345,eibar,35
2314,1.0,0.0,0.0,0.0,0.0,0,0,345,eibar,35
0,0.0,0.0,0.0,0.0,0.0,0,0,346,girona,35
3,1.0,0.0,3.0,3.0,0.0,0,2,346,girona,35
2,0.0,0.0,0.0,0.0,0.0,0,0,346,girona,35
1534,0.0,0.0,1.0,1.0,1.0,1,1,346,girona,35
1,2.0,1.0,0.0,0.0,1.0,0,0,346,girona,35
319,1.0,0.0,2.0,0.0,0.0,1,1,346,girona,35
2315,4.0,0.0,7.0,1.0,0.0,0,3,346,girona,35
471,1.0,0.0,0.0,0.0,0.0,2,0,346,girona,35
2316,1.0,1.0,1.0,0.0,0.0,1,1,346,girona,35
2317,1.0,1.0,6.0,2.0,1.0,2,2,346,girona,35
321,3.0,1.0,0.0,0.0,0.0,0,0,346,girona,35
143,0.0,0.0,0.0,0.0,0.0,0,0,346,sevilla,35
2318,0.0,0.0,0.0,0.0,0.0,2,0,346,sevilla,35
147,0.0,0.0,0.0,0.0,0.0,0,0,346,sevilla,35
1037,0.0,0.0,2.0,1.0,1.0,0,0,346,sevilla,35
148,0.0,0.0,4.0,0.0,2.0,0,0,346,sevilla,35
283,1.0,1.0,3.0,0.0,3.0,1,0,346,sevilla,35
151,1.0,0.0,0.0,0.0,0.0,1,3,346,sevilla,35
2319,2.0,0.0,4.0,1.0,0.0,1,0,346,sevilla,35
2320,0.0,0.0,0.0,0.0,0.0,2,1,346,sevilla,35
2321,1.0,1.0,1.0,0.0,0.0,0,0,346,sevilla,35
824,2.0,1.0,0.0,0.0,0.0,2,0,346,sevilla,35
77,0.0,0.0,0.0,0.0,0.0,0,1,347,real_sociedad,35
81,0.0,0.0,2.0,1.0,0.0,0,2,347,real_sociedad,35
80,0.0,0.0,0.0,0.0,0.0,0,0,347,real_sociedad,35
327,0.0,0.0,0.0,0.0,0.0,0,0,347,real_sociedad,35
1435,0.0,0.0,1.0,0.0,0.0,0,0,347,real_sociedad,35
483,0.0,0.0,1.0,0.0,0.0,1,0,347,real_sociedad,35
329,4.0,3.0,2.0,0.0,2.0,0,0,347,real_sociedad,35
2322,0.0,0.0,3.0,2.0,0.0,1,2,347,real_sociedad,35
2167,1.0,1.0,0.0,0.0,1.0,0,0,347,real_sociedad,35
87,2.0,1.0,0.0,0.0,0.0,1,3,347,real_sociedad,35
2323,1.0,0.0,2.0,0.0,1.0,4,0,347,real_sociedad,35
165,0.0,0.0,0.0,0.0,0.0,1,0,347,getafe,35
166,1.0,0.0,0.0,0.0,0.0,0,0,347,getafe,35
169,1.0,0.0,5.0,1.0,0.0,0,1,347,getafe,35
1576,0.0,0.0,1.0,0.0,0.0,1,0,347,getafe,35
2324,0.0,0.0,0.0,0.0,0.0,0,0,347,getafe,35
168,0.0,0.0,4.0,1.0,0.0,0,1,347,getafe,35
172,1.0,0.0,10.0,1.0,1.0,2,1,347,getafe,35
2325,0.0,0.0,0.0,0.0,0.0,0,1,347,getafe,35
170,1.0,0.0,0.0,0.0,0.0,0,0,347,getafe,35
626,2.0,1.0,3.0,1.0,1.0,0,0,347,getafe,35
2326,0.0,0.0,0.0,0.0,0.0,0,0,347,getafe,35
2226,0.0,0.0,0.0,0.0,0.0,0,0,348,villarreal,35
68,0.0,0.0,0.0,0.0,0.0,0,0,348,villarreal,35
67,3.0,2.0,0.0,0.0,0.0,1,0,348,villarreal,35
69,0.0,0.0,0.0,0.0,0.0,1,0,348,villarreal,35
2174,0.0,0.0,2.0,0.0,0.0,0,0,348,villarreal,35
814,1.0,0.0,0.0,0.0,0.0,3,1,348,villarreal,35
2327,0.0,0.0,0.0,0.0,0.0,0,3,348,villarreal,35
962,2.0,1.0,3.0,0.0,0.0,4,1,348,villarreal,35
314,4.0,1.0,1.0,0.0,0.0,2,2,348,villarreal,35
2328,1.0,0.0,0.0,0.0,0.0,0,0,348,villarreal,35
2329,4.0,0.0,3.0,0.0,0.0,0,1,348,villarreal,35
1316,0.0,0.0,0.0,0.0,0.0,0,0,348,huesca,35
124,0.0,0.0,0.0,0.0,0.0,0,0,348,huesca,35
1566,0.0,0.0,8.0,4.0,0.0,3,4,348,huesca,35
2330,0.0,0.0,3.0,2.0,1.0,0,3,348,huesca,35
2331,0.0,0.0,0.0,0.0,0.0,0,0,348,huesca,35
129,0.0,0.0,4.0,1.0,0.0,4,1,348,huesca,35
479,0.0,0.0,11.0,5.0,0.0,1,4,348,huesca,35
2332,1.0,0.0,0.0,0.0,0.0,1,0,348,huesca,35
1877,2.0,1.0,0.0,0.0,0.0,0,0,348,huesca,35
683,7.0,1.0,0.0,0.0,0.0,2,0,348,huesca,35
2333,2.0,0.0,0.0,0.0,0.0,0,0,348,huesca,35
132,0.0,0.0,0.0,0.0,0.0,0,0,349,rayo,35
134,0.0,0.0,0.0,0.0,0.0,0,0,349,rayo,35
135,0.0,0.0,1.0,0.0,1.0,1,0,349,rayo,35
136,0.0,0.0,0.0,0.0,0.0,0,0,349,rayo,35
384,0.0,0.0,0.0,0.0,0.0,0,0,349,rayo,35
2279,0.0,0.0,0.0,0.0,0.0,0,0,349,rayo,35
138,2.0,1.0,10.0,1.0,2.0,1,2,349,rayo,35
2334,0.0,0.0,1.0,0.0,0.0,1,0,349,rayo,35
2335,2.0,2.0,0.0,0.0,1.0,4,2,349,rayo,35
644,4.0,1.0,8.0,4.0,1.0,3,1,349,rayo,35
2336,3.0,1.0,0.0,0.0,1.0,2,0,349,rayo,35
342,0.0,0.0,0.0,0.0,0.0,0,0,349,real_madrid,35
155,0.0,0.0,3.0,1.0,0.0,1,2,349,real_madrid,35
2219,0.0,0.0,0.0,0.0,0.0,0,0,349,real_madrid,35
343,1.0,0.0,0.0,0.0,2.0,0,0,349,real_madrid,35
158,1.0,1.0,1.0,0.0,0.0,1,0,349,real_madrid,35
159,0.0,0.0,6.0,2.0,0.0,1,3,349,real_madrid,35
2337,0.0,0.0,0.0,0.0,0.0,0,1,349,real_madrid,35
1137,0.0,0.0,0.0,0.0,0.0,3,1,349,real_madrid,35
2338,1.0,0.0,1.0,0.0,0.0,2,0,349,real_madrid,35
2339,2.0,0.0,0.0,0.0,0.0,1,0,349,real_madrid,35
621,4.0,2.0,2.0,0.0,3.0,1,0,349,real_madrid,35
705,0.0,0.0,0.0,0.0,0.0,0,0,350,betis,35
23,1.0,1.0,0.0,0.0,0.0,1,0,350,betis,35
24,1.0,0.0,1.0,0.0,0.0,0,1,350,betis,35
26,1.0,0.0,2.0,0.0,0.0,1,1,350,betis,35
2340,1.0,0.0,2.0,1.0,0.0,0,1,350,betis,35
2341,3.0,0.0,4.0,1.0,1.0,2,2,350,betis,35
546,1.0,0.0,9.0,2.0,3.0,2,3,350,betis,35
28,3.0,1.0,0.0,0.0,0.0,3,1,350,betis,35
710,3.0,1.0,1.0,1.0,1.0,4,3,350,betis,35
1602,1.0,0.0,1.0,0.0,0.0,2,1,350,betis,35
2342,0.0,0.0,0.0,0.0,1.0,0,0,350,betis,35
55,0.0,0.0,0.0,0.0,0.0,0,0,350,espanyol,35
563,0.0,0.0,0.0,0.0,0.0,0,0,350,espanyol,35
58,0.0,0.0,1.0,0.0,1.0,1,0,350,espanyol,35
59,2.0,0.0,1.0,1.0,0.0,0,0,350,espanyol,35
1497,1.0,1.0,0.0,0.0,1.0,0,0,350,espanyol,35
1257,1.0,0.0,0.0,0.0,1.0,0,0,350,espanyol,35
60,0.0,0.0,2.0,0.0,0.0,0,0,350,espanyol,35
2343,1.0,1.0,3.0,2.0,0.0,1,3,350,espanyol,35
2344,0.0,0.0,2.0,1.0,1.0,1,1,350,espanyol,35
62,1.0,1.0,0.0,0.0,1.0,3,0,350,espanyol,35
2345,4.0,1.0,0.0,0.0,0.0,1,2,350,espanyol,35
143,0.0,0.0,0.0,0.0,0.0,0,0,351,sevilla,36
147,0.0,0.0,0.0,0.0,0.0,1,0,351,sevilla,36
148,0.0,0.0,13.0,1.0,0.0,5,1,351,sevilla,36
1037,0.0,0.0,0.0,0.0,0.0,0,1,351,sevilla,36
146,1.0,0.0,0.0,0.0,0.0,0,0,351,sevilla,36
2346,1.0,1.0,2.0,0.0,1.0,0,0,351,sevilla,36
283,3.0,2.0,9.0,1.0,0.0,5,0,351,sevilla,36
2347,0.0,0.0,1.0,0.0,0.0,3,1,351,sevilla,36
824,0.0,0.0,0.0,0.0,1.0,4,2,351,sevilla,36
1733,1.0,0.0,2.0,0.0,0.0,2,0,351,sevilla,36
1040,0.0,0.0,1.0,0.0,0.0,1,0,351,sevilla,36
209,0.0,0.0,0.0,0.0,0.0,0,0,351,leganes,36
2348,1.0,1.0,4.0,2.0,1.0,0,0,351,leganes,36
213,0.0,0.0,1.0,0.0,0.0,0,1,351,leganes,36
890,0.0,0.0,0.0,0.0,0.0,1,0,351,leganes,36
347,0.0,0.0,1.0,0.0,0.0,0,0,351,leganes,36
212,1.0,0.0,0.0,0.0,0.0,1,0,351,leganes,36
753,3.0,2.0,5.0,1.0,3.0,3,2,351,leganes,36
892,0.0,0.0,0.0,0.0,0.0,0,1,351,leganes,36
752,0.0,0.0,0.0,0.0,0.0,0,0,351,leganes,36
1052,3.0,1.0,1.0,1.0,0.0,1,1,351,leganes,36
2349,1.0,1.0,0.0,0.0,0.0,1,3,351,leganes,36
1573,0.0,0.0,0.0,0.0,0.0,0,0,352,levante,36
34,0.0,0.0,0.0,0.0,0.0,1,0,352,levante,36
290,0.0,0.0,0.0,0.0,0.0,0,0,352,levante,36
37,1.0,0.0,1.0,0.0,1.0,0,0,352,levante,36
653,1.0,1.0,0.0,0.0,0.0,0,0,352,levante,36
39,2.0,1.0,0.0,0.0,0.0,0,1,352,levante,36
2270,0.0,0.0,0.0,0.0,0.0,0,0,352,levante,36
741,2.0,2.0,0.0,0.0,0.0,1,0,352,levante,36
42,1.0,1.0,8.0,5.0,1.0,0,4,352,levante,36
2350,1.0,0.0,0.0,0.0,0.0,1,2,352,levante,36
1166,3.0,2.0,0.0,0.0,2.0,1,0,352,levante,36
132,0.0,0.0,0.0,0.0,0.0,0,0,352,rayo,36
134,0.0,0.0,0.0,0.0,0.0,0,0,352,rayo,36
135,0.0,0.0,2.0,1.0,1.0,2,3,352,rayo,36
1618,0.0,0.0,0.0,0.0,0.0,0,0,352,rayo,36
384,1.0,0.0,0.0,0.0,0.0,1,0,352,rayo,36
2351,0.0,0.0,0.0,0.0,0.0,0,0,352,rayo,36
828,1.0,1.0,13.0,3.0,4.0,3,3,352,rayo,36
1701,2.0,0.0,1.0,1.0,0.0,3,1,352,rayo,36
947,1.0,0.0,1.0,1.0,0.0,3,4,352,rayo,36
390,6.0,1.0,0.0,0.0,0.0,2,0,352,rayo,36
2352,5.0,0.0,6.0,2.0,1.0,2,3,352,rayo,36
55,0.0,0.0,0.0,0.0,0.0,0,0,353,espanyol,36
524,0.0,0.0,0.0,0.0,0.0,0,0,353,espanyol,36
2353,0.0,0.0,2.0,0.0,0.0,0,0,353,espanyol,36
59,0.0,0.0,0.0,0.0,0.0,0,1,353,espanyol,36
1257,1.0,0.0,2.0,0.0,0.0,3,2,353,espanyol,36
63,2.0,1.0,1.0,0.0,2.0,0,0,353,espanyol,36
2354,0.0,0.0,0.0,0.0,1.0,2,3,353,espanyol,36
62,0.0,0.0,0.0,0.0,0.0,1,0,353,espanyol,36
442,2.0,1.0,7.0,2.0,0.0,1,2,353,espanyol,36
268,5.0,3.0,0.0,0.0,0.0,2,0,353,espanyol,36
2355,1.0,0.0,1.0,0.0,2.0,0,0,353,espanyol,36
187,0.0,0.0,0.0,0.0,0.0,0,0,353,atletico,36
188,0.0,0.0,0.0,0.0,0.0,0,0,353,atletico,36
189,0.0,0.0,4.0,0.0,1.0,0,0,353,atletico,36
2356,1.0,0.0,0.0,0.0,0.0,0,0,353,atletico,36
191,0.0,0.0,5.0,2.0,0.0,0,2,353,atletico,36
192,0.0,0.0,7.0,2.0,2.0,1,2,353,atletico,36
193,2.0,1.0,0.0,0.0,0.0,1,1,353,atletico,36
407,1.0,1.0,2.0,1.0,2.0,0,1,353,atletico,36
2357,0.0,0.0,0.0,0.0,0.0,2,0,353,atletico,36
340,2.0,0.0,4.0,0.0,0.0,0,1,353,atletico,36
1605,4.0,1.0,0.0,0.0,0.0,1,0,353,atletico,36
99,0.0,0.0,0.0,0.0,0.0,0,0,354,alaves,36
2358,0.0,0.0,2.0,0.0,1.0,0,0,354,alaves,36
100,2.0,1.0,2.0,1.0,1.0,1,1,354,alaves,36
101,1.0,0.0,0.0,0.0,0.0,0,0,354,alaves,36
455,2.0,1.0,1.0,0.0,0.0,1,0,354,alaves,36
2359,1.0,0.0,4.0,0.0,2.0,3,0,354,alaves,36
702,0.0,0.0,2.0,1.0,0.0,0,2,354,alaves,36
106,2.0,0.0,2.0,0.0,1.0,0,0,354,alaves,36
456,3.0,1.0,24.0,5.0,5.0,3,4,354,alaves,36
494,3.0,1.0,2.0,1.0,0.0,1,3,354,alaves,36
240,0.0,0.0,0.0,0.0,1.0,0,0,354,alaves,36
77,0.0,0.0,0.0,0.0,0.0,0,0,354,real_sociedad,36
81,0.0,0.0,0.0,0.0,0.0,1,0,354,real_sociedad,36
80,0.0,0.0,0.0,0.0,0.0,0,0,354,real_sociedad,36
2360,0.0,0.0,0.0,0.0,0.0,0,0,354,real_sociedad,36
1435,1.0,0.0,3.0,0.0,2.0,1,0,354,real_sociedad,36
483,1.0,0.0,1.0,1.0,0.0,2,1,354,real_sociedad,36
329,0.0,0.0,1.0,0.0,1.0,0,1,354,real_sociedad,36
897,3.0,1.0,4.0,0.0,1.0,0,0,354,real_sociedad,36
2361,1.0,0.0,1.0,0.0,0.0,1,1,354,real_sociedad,36
87,2.0,1.0,1.0,0.0,1.0,2,0,354,real_sociedad,36
2362,0.0,0.0,0.0,0.0,0.0,2,2,354,real_sociedad,36
1117,0.0,0.0,0.0,0.0,0.0,0,1,355,celta,36
45,0.0,0.0,3.0,0.0,3.0,0,1,355,celta,36
48,2.0,1.0,0.0,0.0,0.0,0,1,355,celta,36
2053,0.0,0.0,2.0,0.0,3.0,0,0,355,celta,36
46,1.0,1.0,0.0,0.0,0.0,0,1,355,celta,36
507,1.0,1.0,0.0,0.0,0.0,0,0,355,celta,36
50,0.0,0.0,0.0,0.0,0.0,0,0,355,celta,36
1225,2.0,0.0,3.0,2.0,1.0,4,3,355,celta,36
2363,1.0,0.0,9.0,2.0,3.0,0,3,355,celta,36
53,4.0,2.0,0.0,0.0,0.0,0,0,355,celta,36
54,2.0,1.0,1.0,0.0,1.0,1,2,355,celta,36
2364,0.0,0.0,0.0,0.0,0.0,0,0,355,barcelona,36
2365,0.0,0.0,0.0,0.0,0.0,1,0,355,barcelona,36
789,0.0,0.0,1.0,0.0,0.0,0,0,355,barcelona,36
2135,1.0,1.0,4.0,0.0,0.0,3,3,355,barcelona,36
93,0.0,0.0,0.0,0.0,0.0,1,0,355,barcelona,36
2366,0.0,0.0,0.0,0.0,0.0,1,0,355,barcelona,36
2039,1.0,0.0,6.0,2.0,1.0,1,2,355,barcelona,36
2367,3.0,0.0,1.0,0.0,0.0,0,0,355,barcelona,36
2368,0.0,0.0,0.0,0.0,0.0,0,1,355,barcelona,36
2369,0.0,0.0,0.0,0.0,0.0,0,0,355,barcelona,36
2139,0.0,0.0,0.0,0.0,0.0,0,1,355,barcelona,36
165,0.0,0.0,0.0,0.0,0.0,0,0,356,getafe,36
166,1.0,1.0,0.0,0.0,0.0,3,0,356,getafe,36
167,0.0,0.0,0.0,0.0,0.0,1,1,356,getafe,36
169,2.0,1.0,6.0,1.0,0.0,0,0,356,getafe,36
1576,1.0,1.0,4.0,1.0,0.0,0,1,356,getafe,36
168,0.0,0.0,3.0,1.0,0.0,0,2,356,getafe,36
171,1.0,1.0,0.0,0.0,0.0,3,1,356,getafe,36
2370,0.0,0.0,0.0,0.0,0.0,0,0,356,getafe,36
2371,0.0,0.0,1.0,0.0,0.0,1,2,356,getafe,36
2372,1.0,0.0,1.0,0.0,0.0,1,1,356,getafe,36
467,2.0,1.0,0.0,0.0,0.0,4,2,356,getafe,36
0,0.0,0.0,0.0,0.0,0.0,0,0,356,girona,36
1,1.0,0.0,0.0,0.0,0.0,0,0,356,girona,36
2373,0.0,0.0,0.0,0.0,0.0,0,0,356,girona,36
2,0.0,0.0,0.0,0.0,0.0,0,0,356,girona,36
1534,0.0,0.0,2.0,1.0,1.0,0,0,356,girona,36
5,0.0,0.0,7.0,1.0,1.0,1,2,356,girona,36
2374,0.0,0.0,0.0,0.0,0.0,3,0,356,girona,36
6,2.0,1.0,0.0,0.0,1.0,0,0,356,girona,36
2375,0.0,0.0,1.0,1.0,0.0,2,1,356,girona,36
2376,0.0,0.0,0.0,0.0,0.0,0,0,356,girona,36
2377,1.0,1.0,0.0,0.0,0.0,3,0,356,girona,36
110,0.0,0.0,0.0,0.0,0.0,0,0,357,eibar,36
495,0.0,0.0,0.0,0.0,0.0,0,0,357,eibar,36
2378,1.0,1.0,8.0,0.0,1.0,0,1,357,eibar,36
226,1.0,1.0,0.0,0.0,0.0,2,0,357,eibar,36
44,2.0,0.0,0.0,0.0,0.0,0,0,357,eibar,36
117,7.0,4.0,1.0,0.0,7.0,3,2,357,eibar,36
410,0.0,0.0,4.0,2.0,2.0,1,1,357,eibar,36
569,0.0,0.0,1.0,0.0,0.0,2,2,357,eibar,36
2379,1.0,0.0,9.0,3.0,0.0,0,1,357,eibar,36
116,2.0,0.0,4.0,2.0,0.0,3,1,357,eibar,36
733,0.0,0.0,1.0,0.0,1.0,0,2,357,eibar,36
705,0.0,0.0,0.0,0.0,0.0,0,0,357,betis,36
29,0.0,0.0,1.0,0.0,0.0,0,0,357,betis,36
23,1.0,0.0,0.0,0.0,0.0,1,1,357,betis,36
24,1.0,1.0,0.0,0.0,0.0,0,0,357,betis,36
26,0.0,0.0,3.0,1.0,0.0,0,0,357,betis,36
376,1.0,0.0,6.0,2.0,4.0,3,2,357,betis,36
546,1.0,0.0,5.0,2.0,0.0,4,2,357,betis,36
2380,2.0,2.0,4.0,0.0,1.0,3,0,357,betis,36
710,2.0,1.0,0.0,0.0,0.0,3,0,357,betis,36
2381,1.0,1.0,0.0,0.0,0.0,1,0,357,betis,36
32,2.0,0.0,0.0,0.0,0.0,0,1,357,betis,36
342,0.0,0.0,0.0,0.0,0.0,0,0,358,real_madrid,36
155,1.0,0.0,3.0,1.0,1.0,1,2,358,real_madrid,36
2219,1.0,1.0,0.0,0.0,0.0,0,0,358,real_madrid,36
343,0.0,0.0,0.0,0.0,0.0,0,0,358,real_madrid,36
158,4.0,2.0,2.0,0.0,2.0,1,3,358,real_madrid,36
159,4.0,1.0,6.0,0.0,0.0,1,6,358,real_madrid,36
278,0.0,0.0,0.0,0.0,1.0,1,2,358,real_madrid,36
2382,2.0,0.0,0.0,0.0,1.0,4,2,358,real_madrid,36
2383,1.0,1.0,1.0,1.0,1.0,3,1,358,real_madrid,36
2384,3.0,2.0,2.0,0.0,1.0,3,1,358,real_madrid,36
802,4.0,3.0,0.0,0.0,0.0,0,0,358,real_madrid,36
2226,0.0,0.0,0.0,0.0,0.0,0,1,358,villarreal,36
2385,2.0,0.0,0.0,0.0,0.0,0,0,358,villarreal,36
68,0.0,0.0,0.0,0.0,0.0,0,2,358,villarreal,36
69,0.0,0.0,1.0,0.0,0.0,0,0,358,villarreal,36
2386,0.0,0.0,4.0,0.0,1.0,0,0,358,villarreal,36
2174,1.0,0.0,7.0,1.0,0.0,0,1,358,villarreal,36
1629,1.0,0.0,0.0,0.0,0.0,0,0,358,villarreal,36
1472,0.0,0.0,0.0,0.0,0.0,0,1,358,villarreal,36
814,0.0,0.0,3.0,2.0,1.0,3,4,358,villarreal,36
962,4.0,2.0,2.0,0.0,2.0,5,1,358,villarreal,36
75,4.0,3.0,1.0,1.0,0.0,5,6,358,villarreal,36
11,0.0,0.0,0.0,0.0,0.0,0,0,359,valladolid,36
14,0.0,0.0,0.0,0.0,0.0,0,0,359,valladolid,36
12,0.0,0.0,0.0,0.0,0.0,0,0,359,valladolid,36
13,0.0,0.0,2.0,0.0,0.0,1,0,359,valladolid,36
15,0.0,0.0,3.0,0.0,0.0,0,1,359,valladolid,36
2387,2.0,2.0,1.0,0.0,0.0,0,0,359,valladolid,36
19,0.0,0.0,1.0,0.0,0.0,0,1,359,valladolid,36
509,2.0,1.0,6.0,3.0,0.0,3,2,359,valladolid,36
631,3.0,0.0,0.0,0.0,0.0,1,2,359,valladolid,36
2388,2.0,0.0,0.0,0.0,0.0,0,1,359,valladolid,36
2389,1.0,0.0,1.0,0.0,1.0,2,1,359,valladolid,36
391,0.0,0.0,0.0,0.0,0.0,0,0,359,athletic,36
590,2.0,0.0,0.0,0.0,0.0,0,0,359,athletic,36
199,0.0,0.0,0.0,0.0,0.0,0,0,359,athletic,36
201,0.0,0.0,3.0,0.0,0.0,2,0,359,athletic,36
427,1.0,0.0,6.0,3.0,1.0,1,2,359,athletic,36
2390,0.0,0.0,2.0,0.0,0.0,1,0,359,athletic,36
872,1.0,0.0,0.0,0.0,0.0,0,1,359,athletic,36
2391,1.0,0.0,2.0,0.0,1.0,3,0,359,athletic,36
1584,0.0,0.0,0.0,0.0,0.0,1,0,359,athletic,36
205,0.0,0.0,0.0,0.0,0.0,0,0,359,athletic,36
207,1.0,0.0,1.0,0.0,0.0,1,0,359,athletic,36
1316,0.0,0.0,0.0,0.0,0.0,0,0,360,huesca,36
1918,0.0,0.0,0.0,0.0,0.0,0,0,360,huesca,36
124,1.0,0.0,0.0,0.0,0.0,0,0,360,huesca,36
1566,0.0,0.0,10.0,5.0,2.0,1,2,360,huesca,36
2392,0.0,0.0,3.0,0.0,0.0,0,0,360,huesca,36
